"","COSECHA","SITUACION_AMORTIZACION","REGIMEN","IN_CEDIDA","cRS","cRP","N","SALDO_TOTAL","EPRC_TOTAL","EPRE_TOTAL","RKP_TOTAL","COBERTURA_CEK"
"1960",1997,"A. Segregada","REA","Bursatilizada","(0.2,0.3]","(2,4000]",803,300460776.007032,0,0,0,0
"1961",1997,"A. Segregada","REA","Bursatilizada","(0.2,0.3]",NA,2,168975.60223037,0,0,0,0
"1962",1997,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(1.5,2]",7,1663575.02127437,0,0,0,0
"1963",1997,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(2,4000]",186,54642835.644449,0,0,0,0
"1964",1997,"A. Segregada","REA","Bursatilizada","(0.3,0.4]",NA,2,342393.44450026,0,0,0,0
"1965",1997,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",1,186211.13098304,0,0,0,0
"1966",1997,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(1.5,2]",42,8542624.97548847,0,0,0,0
"1967",1997,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(2,4000]",21,4681369.63176683,0,0,0,0
"1968",1997,"A. Segregada","REA","Bursatilizada","(0.4,0.5]",NA,1,11873.86348159,0,0,0,0
"1969",1997,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(1,1.25]",1,88689.99972229,0,0,0,0
"1970",1997,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(1.25,1.5]",8,1222056.82480745,0,0,0,0
"1971",1997,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(1.5,2]",15,2912642.47278903,0,0,0,0
"1972",1997,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(2,4000]",7,1077199.46055097,0,0,0,0
"1973",1997,"A. Segregada","REA","Bursatilizada","(0.5,0.6]",NA,2,134452.267032,0,0,0,0
"1974",1997,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(1,1.25]",9,1079903.07215012,0,0,0,0
"1975",1997,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(1.25,1.5]",7,1124999.38082911,0,0,0,0
"1976",1997,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(1.5,2]",3,297265.18072728,0,0,0,0
"1977",1997,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(2,4000]",3,312011.60308225,0,0,0,0
"1978",1997,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(0.9,1]",1,48606.96705454,0,0,0,0
"1979",1997,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(1,1.25]",3,591484.6820061,0,0,0,0
"1980",1997,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(1.25,1.5]",2,259537.30668075,0,0,0,0
"1981",1997,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(1.5,2]",2,110169.25088661,0,0,0,0
"1982",1997,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(2,4000]",3,346569.42055362,0,0,0,0
"1983",1997,"A. Segregada","REA","Bursatilizada","(0.8,0.9]","(0.75,0.9]",6,463671.81423765,0,0,0,0
"1984",1997,"A. Segregada","REA","Bursatilizada","(0.8,0.9]","(0.9,1]",6,599639.87766162,0,0,0,0
"1985",1997,"A. Segregada","REA","Bursatilizada","(0.8,0.9]","(1,1.25]",3,297812.35584902,0,0,0,0
"1986",1997,"A. Segregada","REA","Bursatilizada","(0.8,0.9]","(2,4000]",2,103230.73537507,0,0,0,0
"1987",1997,"A. Segregada","REA","Bursatilizada","(0.9,1]","(0.5,0.75]",4,292390.83722953,0,0,0,0
"1988",1997,"A. Segregada","REA","Bursatilizada","(0.9,1]","(0.75,0.9]",1,65438.64305613,0,0,0,0
"1989",1997,"A. Segregada","REA","Bursatilizada","(0.9,1]","(1,1.25]",2,147838.03677728,0,0,0,0
"1990",1997,"A. Segregada","REA","Bursatilizada","(0.9,1]","(1.5,2]",2,123545.69978259,0,0,0,0
"1991",1997,"A. Segregada","REA","Bursatilizada","(0.9,1]","(2,4000]",1,47274.03420338,0,0,0,0
"1992",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","[0,0.5]",181,2630548.99978292,0,0,0,0
"1993",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(0.5,0.75]",22,1309755.58482713,0,0,0,0
"1994",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(0.75,0.9]",11,858062.4654907,0,0,0,0
"1995",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(0.9,1]",3,167603.40170672,0,0,0,0
"1996",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(1,1.25]",4,155081.99646831,0,0,0,0
"1997",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(1.5,2]",2,76407.85369676,0,0,0,0
"1998",1997,"A. Segregada","REA","Bursatilizada","(1,40000]","(2,4000]",2,66622.65832064,0,0,0,0
"1999",1997,"A. Segregada","REA","Bursatilizada","(1,40000]",NA,1,7919.84994841,0,0,0,0
"2000",1997,"A. Segregada","ROA","Bursatilizada","[0,0.1]",NA,1,147423.10227555,0,0,0,0
"2001",1997,"A. Segregada","ROA","Bursatilizada","(0.1,0.2]","(2,4000]",3,1186540.54371064,0,0,0,0
"2002",1997,"A. Segregada","ROA","Bursatilizada","(0.2,0.3]","(2,4000]",29,10809141.6097513,0,0,0,0
"2003",1997,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]","(1.5,2]",3,691128.18590098,0,0,0,0
"2004",1997,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]","(2,4000]",6,1823804.11243204,0,0,0,0
"2005",1997,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]",NA,1,279291.78909215,0,0,0,0
"2006",1997,"A. Segregada","ROA","Bursatilizada","(0.4,0.5]","(1.5,2]",5,948641.75899119,0,0,0,0
"2007",1997,"A. Segregada","ROA","Bursatilizada","(0.4,0.5]","(2,4000]",3,706636.98039991,0,0,0,0
"2008",1997,"A. Segregada","ROA","Bursatilizada","(0.4,0.5]",NA,1,48844.64330961,0,0,0,0
"2009",1997,"A. Segregada","ROA","Bursatilizada","(0.5,0.6]","(1,1.25]",1,144679.13822099,0,0,0,0
"2010",1997,"A. Segregada","ROA","Bursatilizada","(0.5,0.6]","(1.25,1.5]",2,425223.92140161,0,0,0,0
"2011",1997,"A. Segregada","ROA","Bursatilizada","(0.5,0.6]","(2,4000]",2,324951.91554811,0,0,0,0
"2012",1997,"A. Segregada","ROA","Bursatilizada","(0.6,0.7]","(1,1.25]",2,170356.52712522,0,0,0,0
"2013",1997,"A. Segregada","ROA","Bursatilizada","(0.6,0.7]","(1.25,1.5]",1,164190.23789972,0,0,0,0
"2014",1997,"A. Segregada","ROA","Bursatilizada","(0.6,0.7]","(1.5,2]",3,513350.9946331,0,0,0,0
"2015",1997,"A. Segregada","ROA","Bursatilizada","(0.6,0.7]",NA,1,24418.93619942,0,0,0,0
"2016",1997,"A. Segregada","ROA","Bursatilizada","(0.7,0.8]","(0.9,1]",1,107649.9673429,0,0,0,0
"2017",1997,"A. Segregada","ROA","Bursatilizada","(0.8,0.9]","(1.25,1.5]",1,137354.95555048,0,0,0,0
"2018",1997,"A. Segregada","ROA","Bursatilizada","(0.8,0.9]","(1.5,2]",1,61244.76718313,0,0,0,0
"2019",1997,"A. Segregada","ROA","Bursatilizada","(0.9,1]","(0.75,0.9]",1,65556.5116244,0,0,0,0
"2020",1997,"A. Segregada","ROA","Bursatilizada","(0.9,1]","(0.9,1]",1,86236.49727047,0,0,0,0
"2021",1997,"A. Segregada","ROA","Bursatilizada","(0.9,1]","(1,1.25]",1,108408.28443742,0,0,0,0
"2022",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]","[0,0.5]",28,538038.1353864,0,0,0,0
"2023",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]","(0.5,0.75]",5,230761.21191546,0,0,0,0
"2024",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]","(0.9,1]",1,32608.03497519,0,0,0,0
"2025",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]","(1.25,1.5]",1,110068.69983132,0,0,0,0
"2026",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]","(2,4000]",2,168411.89852797,0,0,0,0
"2027",1997,"A. Segregada","ROA","Bursatilizada","(1,40000]",NA,1,27469.93890057,0,0,0,0
"2028",1997,"B. Sin pago","REA","Propia","[0,0.1]","(2,4000]",2,1046190.55481654,317265.15,0,20645.78,32.2991761342422
"2029",1997,"B. Sin pago","REA","Propia","[0,0.1]",NA,3,481294.32968864,478097.2,0,0,99.3357225524123
"2030",1997,"B. Sin pago","REA","Propia","(0.1,0.2]","(2,4000]",20,7866465.00758087,3807989.06,400375.43,36886.59,53.9664395113799
"2031",1997,"B. Sin pago","REA","Propia","(0.1,0.2]",NA,1,326689.45310913,174411.23,0,0,53.3874688454476
"2032",1997,"B. Sin pago","REA","Propia","(0.2,0.3]","(2,4000]",233,100075167.874962,47685882.93,677982.87,636347.4,48.9634084463617
"2033",1997,"B. Sin pago","REA","Propia","(0.2,0.3]",NA,2,265186.23407673,129062.7,0,0,48.6687027512358
"2034",1997,"B. Sin pago","REA","Propia","(0.3,0.4]","(1.5,2]",1,283147.91760763,195946.33,0,0,69.2028151418479
"2035",1997,"B. Sin pago","REA","Propia","(0.3,0.4]","(2,4000]",96,30630195.9327394,15589835.5,311242.67,383056.01,53.1636631243176
"2036",1997,"B. Sin pago","REA","Propia","(0.3,0.4]",NA,2,366804.06979285,166127.49,0,4671.24,46.5640226119785
"2037",1997,"B. Sin pago","REA","Propia","(0.4,0.5]","(1.25,1.5]",1,208044.22733844,139962.89,0,0,67.2755460656511
"2038",1997,"B. Sin pago","REA","Propia","(0.4,0.5]","(1.5,2]",19,4939728.80885985,2514588.35,334.94,116611.64,53.272862374147
"2039",1997,"B. Sin pago","REA","Propia","(0.4,0.5]","(2,4000]",18,4236382.49324706,2201637.03,0.92,55270.9,53.2744352899577
"2040",1997,"B. Sin pago","REA","Propia","(0.4,0.5]",NA,3,572846.12845086,292909.69,0,7412.69,52.4263611263565
"2041",1997,"B. Sin pago","REA","Propia","(0.5,0.6]","(1.25,1.5]",2,362932.94687504,182151.86,0,13243.19,53.8377823458601
"2042",1997,"B. Sin pago","REA","Propia","(0.5,0.6]","(1.5,2]",12,2310657.54820579,1086093.29,184019.1,54071.06,57.3076460866397
"2043",1997,"B. Sin pago","REA","Propia","(0.5,0.6]","(2,4000]",4,740994.68839913,319178.2,0.01,9443.81,44.3487686409691
"2044",1997,"B. Sin pago","REA","Propia","(0.5,0.6]",NA,1,31297.50962604,13001.93,0,434.75,42.9321059744015
"2045",1997,"B. Sin pago","REA","Propia","(0.6,0.7]","(1,1.25]",5,770744.24539037,307758.75,0,25962.81,43.2986119579751
"2046",1997,"B. Sin pago","REA","Propia","(0.6,0.7]","(1.25,1.5]",6,1110986.53157308,514699.76,0,25146.47,48.5916088681665
"2047",1997,"B. Sin pago","REA","Propia","(0.6,0.7]","(1.5,2]",4,720606.90219928,362255.63,0.01,12971.29,52.0709597500126
"2048",1997,"B. Sin pago","REA","Propia","(0.6,0.7]","(2,4000]",1,161975.37109718,108626.15,0,0,67.0633746749238
"2049",1997,"B. Sin pago","REA","Propia","(0.7,0.8]","(0.75,0.9]",1,91292.8772098,38565.31,0,3613.77,46.2019396136112
"2050",1997,"B. Sin pago","REA","Propia","(0.7,0.8]","(1,1.25]",10,1543651.77744359,609957.47,0,40805.49,42.1573679704962
"2051",1997,"B. Sin pago","REA","Propia","(0.7,0.8]","(1.25,1.5]",4,500542.90422757,188090.03,0.22,13689.5,40.3121786955273
"2052",1997,"B. Sin pago","REA","Propia","(0.7,0.8]","(2,4000]",1,76524.21843272,53439.76,0,0,69.833787387171
"2053",1997,"B. Sin pago","REA","Propia","(0.7,0.8]",NA,1,134471.69504174,36959.76,0,3088.78,29.7821336955476
"2054",1997,"B. Sin pago","REA","Propia","(0.8,0.9]","(0.75,0.9]",1,69403.0185369,26144.39,0,2596.57,41.4116858400317
"2055",1997,"B. Sin pago","REA","Propia","(0.8,0.9]","(0.9,1]",4,502778.9262904,172275.03,0,24315.81,39.1008512330628
"2056",1997,"B. Sin pago","REA","Propia","(0.8,0.9]","(1,1.25]",7,733121.98894671,297898.53,0,17897.55,43.0755160479786
"2057",1997,"B. Sin pago","REA","Propia","(0.8,0.9]","(1.5,2]",1,135121.42269154,56596.08,6.32,2988.15,44.1014820692315
"2058",1997,"B. Sin pago","REA","Propia","(0.8,0.9]","(2,4000]",1,124325.50796799,39713.69,0,3752.51,34.961610622328
"2059",1997,"B. Sin pago","REA","Propia","(0.9,1]","(0.75,0.9]",3,398242.89720545,126451.01,0,7250.99,33.5729779333702
"2060",1997,"B. Sin pago","REA","Propia","(0.9,1]","(0.9,1]",2,254294.27789819,135132.39,168.9,6393.1,55.7206364103596
"2061",1997,"B. Sin pago","REA","Propia","(0.9,1]","(1,1.25]",2,157439.88857451,94624.69,0,1507.69,61.0597357952933
"2062",1997,"B. Sin pago","REA","Propia","(1,40000]","[0,0.5]",68,844456.42929867,317145.97,0.02,28939.7,40.9832500520397
"2063",1997,"B. Sin pago","REA","Propia","(1,40000]","(0.5,0.75]",23,1567211.47891171,577209.91,132.6,59155.35,40.6133995676188
"2064",1997,"B. Sin pago","REA","Propia","(1,40000]","(0.75,0.9]",9,820386.85187574,233735.92,0,31485.06,32.3287701885515
"2065",1997,"B. Sin pago","REA","Propia","(1,40000]","(0.9,1]",1,91424.159311,62989.9,0,0,68.8985279981909
"2066",1997,"B. Sin pago","REA","Propia","(1,40000]","(1,1.25]",3,297968.09542747,93507.1,0,6671.21,33.620482037274
"2067",1997,"B. Sin pago","REA","Propia","(1,40000]","(1.5,2]",2,224185.38417497,120631.92,0,2229.29,54.8033987372301
"2068",1997,"B. Sin pago","REA","Propia","(1,40000]","(2,4000]",2,102107.9955872,35820.9,0,2195.72,37.2317758089119
"2069",1997,"B. Sin pago","REA","Propia","(1,40000]",NA,3,16731.49180484,2241.93,9274.77,505.22,71.8520508525269
"2070",1997,"B. Sin pago","ROA","Propia","[0,0.1]","(2,4000]",1,743490.67999529,433959.04,0,0,58.3677847855133
"2071",1997,"B. Sin pago","ROA","Propia","[0,0.1]",NA,1,1039468.30994519,205380.33,0,34327.85,23.0606529998629
"2072",1997,"B. Sin pago","ROA","Propia","(0.1,0.2]","(2,4000]",5,1759275.70682029,970347.27,0,0,55.1560660013775
"2073",1997,"B. Sin pago","ROA","Propia","(0.1,0.2]",NA,1,341697.01453348,188363.46,0,0,55.1258723337613
"2074",1997,"B. Sin pago","ROA","Propia","(0.2,0.3]","(2,4000]",12,3842305.46450833,1340474.72,4458.69,65356.46,36.7042621422725
"2075",1997,"B. Sin pago","ROA","Propia","(0.2,0.3]",NA,1,247411.38924342,169922.59,0,0,68.6801810214237
"2076",1997,"B. Sin pago","ROA","Propia","(0.3,0.4]","(2,4000]",10,2669054.57058045,967604.61,1.48,49524.11,38.1082579281547
"2077",1997,"B. Sin pago","ROA","Propia","(0.3,0.4]",NA,2,103460.74131394,35223.6,0,1535.83,35.52983434408
"2078",1997,"B. Sin pago","ROA","Propia","(0.4,0.5]","(1.5,2]",4,616777.76861855,241025.57,0,17041.57,41.8411870742383
"2079",1997,"B. Sin pago","ROA","Propia","(0.4,0.5]",NA,3,654683.34989889,265709.35,0,10259.85,42.1530805759183
"2080",1997,"B. Sin pago","ROA","Propia","(0.5,0.6]","(1.25,1.5]",1,215981.71087568,60198.72,0,10061.79,32.5307683299362
"2081",1997,"B. Sin pago","ROA","Propia","(0.5,0.6]","(1.5,2]",5,1151671.84835532,568774.47,1317.15,19232.27,51.1711639771001
"2082",1997,"B. Sin pago","ROA","Propia","(0.5,0.6]","(2,4000]",4,623692.46651892,218577.69,4.01,12422.34,37.0381321565943
"2083",1997,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1,1.25]",1,188443.48597355,60522.58,0,8947.31,36.8651055466841
"2084",1997,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1.25,1.5]",3,579417.25884641,248189.15,0,13325.26,45.1340387272312
"2085",1997,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1.5,2]",2,391240.85140647,134682.7,148207.91,11640.42,75.281256786246
"2086",1997,"B. Sin pago","ROA","Propia","(0.6,0.7]",NA,1,68194.34762973,18711.7,0,1563.76,29.7318776478195
"2087",1997,"B. Sin pago","ROA","Propia","(0.7,0.8]","(0.9,1]",1,42864.40233634,42584.23,0,0,99.3463752646273
"2088",1997,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1,1.25]",4,634687.85308613,306614.24,84.69,15234.27,50.7230756717054
"2089",1997,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1.25,1.5]",2,308533.48374826,159461.56,0,3819.12,52.9215429120895
"2090",1997,"B. Sin pago","ROA","Propia","(0.7,0.8]",NA,1,69603.48621556,21703.39,0,1813.78,33.7873449717274
"2091",1997,"B. Sin pago","ROA","Propia","(0.8,0.9]","(0.75,0.9]",1,135863.42812396,40079.79,0,6699.05,34.4307814442306
"2092",1997,"B. Sin pago","ROA","Propia","(0.8,0.9]","(0.9,1]",1,129449.96099666,39695.09,0,6346.85,35.5673649072694
"2093",1997,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1,1.25]",2,229755.37580356,94195.36,0,5890.59,43.5619622174034
"2094",1997,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1.25,1.5]",1,125680.52534073,38503.24,0,3090.1,33.0944988392093
"2095",1997,"B. Sin pago","ROA","Propia","(0.9,1]","(1,1.25]",1,154152.30516465,8760.75,0,10757.87,12.6619060150623
"2096",1997,"B. Sin pago","ROA","Propia","(0.9,1]","(1.5,2]",1,135014.99186247,87180.85,0,0,64.5712367177749
"2097",1997,"B. Sin pago","ROA","Propia","(0.9,1]","(2,4000]",1,22827.56733262,6820.08,0,569.96,32.3733137759266
"2098",1997,"B. Sin pago","ROA","Propia","(1,40000]","[0,0.5]",30,626821.71026842,196289.41,0.93,24590.38,35.238205119828
"2099",1997,"B. Sin pago","ROA","Propia","(1,40000]","(0.5,0.75]",5,278756.46459862,111633.29,0,6449.34,42.3604992156959
"2100",1997,"B. Sin pago","ROA","Propia","(1,40000]","(0.75,0.9]",4,328413.11180331,96783.01,1373.12,11013.45,33.2415412407111
"2101",1997,"B. Sin pago","ROA","Propia","(1,40000]","(0.9,1]",2,120515.63985572,37370.09,0,3377.08,33.8106905035579
"2102",1997,"B. Sin pago","ROA","Propia","(1,40000]","(1,1.25]",2,27613.54591423,10027.22,9152.64,334.79,70.6705689324151
"2103",1997,"B. Sin pago","ROA","Propia","(1,40000]","(1.25,1.5]",1,101474.08833085,25795.46,0,2155.76,27.5451797200353
"2104",1997,"B. Sin pago","ROA","Propia","(1,40000]","(1.5,2]",1,8777.8285595,6318.74,0,0,71.9852291163901
"2105",1997,"B. Sin pago","ROA","Propia","(1,40000]","(2,4000]",2,183923.06962665,68930.75,0.76,4582.3,39.9698690051376
"2106",1997,"B. Sin pago","ROA","Propia","(1,40000]",NA,8,78147.68005867,30909.81,0,1179.75,41.0627160984287
"2107",1997,"C. Pago insuficiente","REA","Propia","(0.1,0.2]","(2,4000]",4,1601265.04326251,298881.58,725105.85,94250,69.8346244867519
"2108",1997,"C. Pago insuficiente","REA","Propia","(0.2,0.3]","(2,4000]",11,4332459.81313402,1600163.28,1011550.69,182360.57,64.491643558462
"2109",1997,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(1.5,2]",1,271634.06678128,174851.89,0,8625.19,67.5456809133355
"2110",1997,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(2,4000]",13,4532088.89459084,1573050.71,1243064.13,212767.68,66.8319309361969
"2111",1997,"C. Pago insuficiente","REA","Propia","(0.4,0.5]","(1.5,2]",4,1022789.74337117,34583.52,749705.43,83255.79,84.8214157037326
"2112",1997,"C. Pago insuficiente","REA","Propia","(0.4,0.5]","(2,4000]",1,328647.84464462,11622.26,272765.02,26350.78,94.5504633800393
"2113",1997,"C. Pago insuficiente","REA","Propia","(0.5,0.6]","(1.5,2]",1,237808.87558778,85086.44,66808.12,8039.3,67.2531080283272
"2114",1997,"C. Pago insuficiente","ROA","Propia","[0,0.1]","(2,4000]",2,1123112.11017506,170221.41,594240.2,80955.46,75.2745039734479
"2115",1997,"C. Pago insuficiente","ROA","Propia","(0.1,0.2]","(2,4000]",12,4762262.51584866,458176.59,2955599.89,211500.83,76.1251043581741
"2116",1997,"C. Pago insuficiente","ROA","Propia","(0.1,0.2]",NA,2,814716.85412012,59589.88,571758.08,31807.51,81.3970481457876
"2117",1997,"C. Pago insuficiente","ROA","Propia","(0.2,0.3]","(2,4000]",26,10715195.1073455,1485179.68,5103887.29,651558.4,67.5734347108285
"2118",1997,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(1.5,2]",11,3273262.4591511,307306.46,1683798.23,254764.21,68.6125517897655
"2119",1997,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(2,4000]",45,16127032.0983247,1767992.7,8481631.19,1147107.33,70.6684971575391
"2120",1997,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]",NA,1,306878.18459781,106514.71,0,8901.59,37.609809296566
"2121",1997,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(1.5,2]",8,2145868.68320537,187494.86,1119774.84,163346.1,68.5324228602508
"2122",1997,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(2,4000]",4,1210994.27855726,87117.11,679493.29,78472.06,69.7841827136297
"2123",1997,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]","(1.5,2]",3,558596.92767947,77978.03,239264.66,41529.46,64.2273761673584
"2124",1997,"C. Pago insuficiente","ROA","Propia","(0.7,0.8]","(2,4000]",1,55166.45466223,54823.23,0,0,99.3778381004698
"2125",1997,"C. Pago insuficiente","ROA","Propia","(1,40000]","(1,1.25]",1,62267.89619448,15833.68,0,1323.24,27.5533959689503
"2126",1997,"D. Amortización parcial","REA","Propia","(0.1,0.2]","(2,4000]",4,1581222.59535517,140083.45,679886.83,77628.84,56.7661455532378
"2127",1997,"D. Amortización parcial","REA","Propia","(0.2,0.3]","(2,4000]",5,2104161.92455617,716837.77,450898.52,106820.62,60.5731381756108
"2128",1997,"D. Amortización parcial","REA","Propia","(0.3,0.4]","(1.5,2]",2,607971.82053873,29928.44,219743.27,50838.01,49.428231679178
"2129",1997,"D. Amortización parcial","REA","Propia","(0.3,0.4]","(2,4000]",33,10920271.8739461,2290544.01,3326271.9,689492.57,57.7486398946326
"2130",1997,"D. Amortización parcial","REA","Propia","(0.4,0.5]","(1.5,2]",9,2317828.40116311,419643.62,453897.61,158112.04,44.5094757438603
"2131",1997,"D. Amortización parcial","REA","Propia","(0.4,0.5]","(2,4000]",7,1788992.32002155,108093.5,710446.02,110277.9,51.9184688276813
"2132",1997,"D. Amortización parcial","REA","Propia","(0.4,0.5]",NA,1,240731.41568152,121537.44,0,3226.98,51.8272281358821
"2133",1997,"D. Amortización parcial","REA","Propia","(0.5,0.6]","(1.25,1.5]",5,1015920.85098223,207324.18,113476.49,72905.45,38.7536213691598
"2134",1997,"D. Amortización parcial","REA","Propia","(0.5,0.6]","(1.5,2]",3,645324.83094668,97726.08,79296.84,41491.05,33.8610819731582
"2135",1997,"D. Amortización parcial","REA","Propia","(0.6,0.7]","(1,1.25]",1,177539.84604855,3973.64,44573.15,15530.13,36.0915712309886
